epoch,batch_idx,data_type,tot_loss,recon_loss,pred_loss,kld_loss,prop_mse_loss,run_time
0,246,train,3.385595703125,0.7160037517547607,2.669591999053955,4.2259770083319384e-08,0.0,7.35631
0,247,train,3.2834380149841307,0.7160354137420655,2.56740255355835,4.2578991354957906e-08,0.0,7.21985
0,248,train,3.3424720287323,0.7086932182312011,2.6337788581848143,4.27136662040084e-08,0.0,7.22552
0,249,train,3.3092488288879394,0.713814127445221,2.5954347133636473,4.300385185729283e-08,0.0,7.18463
0,250,train,3.21309232711792,0.7054419755935669,2.5076503276824953,4.316574404583662e-08,0.0,7.01733
0,251,train,3.2851789951324464,0.7006584286689759,2.5845205783843994,4.3776488922731e-08,0.0,6.96488
0,252,train,3.2273150444030763,0.7004534006118774,2.526861619949341,4.3513940539696706e-08,0.0,7.179
0,253,train,3.254776382446289,0.6989920973777771,2.5557843685150146,4.378842533014904e-08,0.0,7.10771
0,254,train,3.260384511947632,0.6865770697593689,2.573807382583618,4.392425765331609e-08,0.0,7.08213
0,255,train,3.2164573669433594,0.695682954788208,2.5207743644714355,4.4159822465417164e-08,0.0,7.10749
0,256,train,3.244038391113281,0.6857195377349854,2.558318853378296,4.42507449349705e-08,0.0,7.16341
0,257,train,3.212873840332031,0.6856050372123719,2.5272687911987304,4.43491039447963e-08,0.0,7.03532
0,258,train,3.2077224254608154,0.6799639344215394,2.5277584075927733,4.4469472726405004e-08,0.0,7.25674
0,259,train,3.155236768722534,0.6748197317123413,2.4804170608520506,4.493338039424088e-08,0.0,7.23653
0,260,train,3.124288463592529,0.6757952451705933,2.4484931945800783,4.504412913775013e-08,0.0,7.28663
0,261,train,3.1869184017181396,0.6651525497436523,2.5217658042907716,4.517197922382366e-08,0.0,7.21016
0,262,train,3.0865521907806395,0.6660292744636536,2.420522928237915,4.5813638394065495e-08,0.0,7.07896
0,263,train,3.0825638294219972,0.6703020095825195,2.4122618675231933,4.574793379674702e-08,0.0,7.26206
0,264,train,3.1435189247131348,0.6577340483665466,2.485784816741943,4.612457900066147e-08,0.0,7.28327
0,265,train,3.116098928451538,0.6693183541297912,2.4467805862426757,4.64806248601235e-08,0.0,7.46175
0,266,train,3.133409929275513,0.6723794221878052,2.461030435562134,4.6907274509067065e-08,0.0,7.03837
0,267,train,3.1009292125701906,0.6580045461654663,2.442924642562866,4.744043664572928e-08,0.0,7.20532
0,268,train,3.074715280532837,0.6602024435997009,2.414512777328491,4.778927618076523e-08,0.0,7.14383
0,269,train,3.1146946430206297,0.6605851531028748,2.454109525680542,4.8661786422599104e-08,0.0,7.24138
0,270,train,2.9567164897918703,0.6559278964996338,2.3007885932922365,4.893350933343754e-08,0.0,7.12187
0,271,train,2.9197734355926515,0.6447709918022155,2.275002431869507,4.945718075077821e-08,0.0,7.00613
0,272,train,3.046758842468262,0.6423681855201722,2.4043906688690186,4.990485606981565e-08,0.0,7.25653
0,273,train,2.9540573596954345,0.6479413032531738,2.306116056442261,5.061540306883217e-08,0.0,7.09451
0,274,train,2.998353958129883,0.6382969975471496,2.360056924819946,5.0630245596039456e-08,0.0,7.05926
0,275,train,2.951393175125122,0.640776538848877,2.3106165885925294,5.091784913702213e-08,0.0,7.19813
0,276,train,2.97294545173645,0.6311343669891357,2.3418110370635987,5.1398344425024336e-08,0.0,7.22844
0,277,train,3.019910717010498,0.6292746663093567,2.3906360626220704,5.1037935122622e-08,0.0,7.2241
